file_name,chapter,verse_number,verse_text,error
61.usfm,,,v 12 ayilezheli nawu hiyajing’i nakujikalakela awenawuku ajing’i nakuyikalakelenu nsang’u iyi yakuyilezhawu katataka kuji awa ayishimwinang’a nsang’u yayiwahi naspilitu wazhila atemesheluwu chakufuma mwiwulu nsang’u iyi ang’elu akeng’ang’a nawu abanjami atalumu,207.64546
52.usfm,,,v 11 mwenomu himwekala kagliki nakayujeya hela kwalama nakubula kwalamaku himwekala hela mukwetunga jachengi hela muchiji wasikita hela njungu hela mwanaku ilanga klistu jiyi hohu kankawinji chikupu mwezhima,207.22638
41.usfm,,,v 30 kulondela henohu mwiwulu mwakamwekana chinjikizhilu chamwana kamuntu kulonjela henohu nyunza yahamaseki yezhima akatumpa akamona mwana kamuntu wuji nakwinza hamavu amwiwulu nangovu nilubanji lwakulema kwasweja,207.20218
60.usfm,,,v 4 enu ayivumbi himuneluki nenu wubwambu wampata yamunu mwishina wukweti wulumbu nanzambuku jichi muntu wukukeng’a kukwata wubwambu nampata yamunu mwishina najibalumuni jehi kwikala chilumbu chanzambi,207.09879
45.usfm,,,v 13 chanashikuwu hiyakwing’ila nakukanjama munoju itala jahewulu mwajing’i nakushakamawu apetulu nayowanu niyakoba naanjeli nifwilipu natomasi nibatolomewu namatewu niyakoba mwana kaalafwewu nashimona kazeloti niyuja manakwayakoba,206.89217
41.usfm,,,v 45 kulonda mwikali anyana katata yenu wuji mwiwulu mulonga yena watuntwishaŋa itangwa jinji nihaji atama nihaji amawahi wanokeshanga nvula nihadi alonga nihazhi ahenga,206.82867
63.usfm,,,v 27 kuwayisha kwayiwayishiluwu kuji yena kwekala mujenu jichi himunakeng’i wakuyitang’isha yumiyuku chela kuwayisha kwayiwayishiluwu kuji yena kwayitang’ishang’a yuma yezhima kwalala hikwatwambang’aku jichi shakamenu muji yena mwomwayitang’ishililuwu,206.73451
44.usfm,,,v 23 jihu hafuma anakwawu kuhoshahosha nawu owu kambanzhi hamba kafwaku hakwila yesu hamwilili ninji wakabula kufwaku wamwilili ninji neyi nakengi nami yena akashaluhu nichinakenza hinsangu yeyi,206.6451
67.usfm,,,v 4 wukubula kwakama nakulemesha izhina jeyi eyi mwanta hinyi mulonga eyi yeyi kankaweyi yeyi wazhila hohu mulonga nyunza yezhima yakenza nakujifukula kujeyi naniyi nyijimu yalonga yiwunamwekeshi jehi,206.50172
57.usfm,,,v 8 izu ili lalala latela kulikuhwelela lichi nakengi nami yumiyi yinahoshi wuyikoleshi nangovu kulonla antu anamukuhweleli nzambi ashi muchima mukwila nyilimu yayiwahi yumiyi yayiwahi yakwashanga antu,206.4965
67.usfm,,,v 6 kumesu etanja kuji neyi izhiya jachibanzhilu jiji neyi ilola jakezhima nimukachi ketanja nikunyengumuka itanja kwinjo kuji amomi awana ela kwamesu hohu nikwivumu nikunyima,206.2556
43.usfm,,,v 42 oyi yihungu yimwakamona enu afwarisewu mwamulambulanga nzambi tumafu twamwikumi twamavumba amawahi twezhima hakwila kusompesha nikukenga kwanzambi kuchisha kumuchima nehi neyi mwelanga yeniyi ninoyu yikwawu himwaji kuyikanganya kuyilaku,206.1395
57.usfm,,,v 4 nili nakukusonekela mukanla eyi titusa mwanami walala mukwitiya kwakukuhwelela kwokumu luwi lwikali naneyi nikuwunla kwakufuma kuli nzambi tata nikuli kristu yesu chamwinu chetu,206.10202
41.usfm,,,v 21 yesu hakuyakula ninji nukuyileja chalala nami neyi mukweti kukuhwelela kwakadi kutajika himukwila ichi chaneluwu mutondu wachikuyu hohuku hela kwila mpijiyi nenu tutulukaku natikaku mwijiya chikwikala,205.71408
44.usfm,,,v 11 chanahoshiyi mazu awa hakunungaku ninji ibwambu jetu lazalu nayi jehi mutulu ami hinukuya nkamuhinjwishi mutulu jichi atumbanzhi hiyakumwila nawu eyi mwanta neyi nayi mutulu wukuhanja,205.70673
59.usfm,,,v 5 chuma chakalakalang’awu wena hichuma chakufwikizha nachu himwevulu wayuma yamwiwulu mulong’a chakeng’eliyi mosi kutung’a tabanaka amukonkomweneni nawu wutalang’a ching’a wakela mwezhima mwaya chesekelu chayu chiyakulezheluwu hampiji,205.39752
48.usfm,,,v 19 mwana kanzambi yesu klistu ashimwinuwu mukachi kenu kudetu kudami nawasilasi natimotewu hading’i mukwantadi wakwila aha nindi eng’a aha nindi nehuku yena yowu eng’a chikupu,205.32843
67.usfm,,,v 3 hiyakwimba kamina kakambunganzambi mosi nikamina kamwana kamukoku kakwila nawu eyi mwanta nzambi watwesha yezhima nyijimu yeyi yeneni yakuhayama muwayanga mwalonga mwalumbuluka eyi mwanta wahayanyaka,205.01993
45.usfm,,,v 21 chanachitiyuwu hiyakwing’ila mutembeli hankunku yakucha hiyakutang’isha ilang’a kaplistu muneni hakuya ninawa ekalayi nawu hakupompesha chota nichota chawaisalela chikwawu chalema chezhima hiyakutemesha anhembi kukaleya ayileti,204.98633
48.usfm,,,v 20 mulong’a natiyi woma nami chinakenza hajaha nakabula kuyiwana munakeng’ela kuyiwena inji kwizhi enu mwakabula kunmonami mumwakeng’ela kunmwena kwizhi nakawana nikuzung’a niichima ninjombu nikujambola nimatung’u nitushawushawu nikujinka wanta nimapumba,204.96436
67.usfm,,,náhoshi yumiyi yowu wukweti spilitu wanzambi mutanu namuyeji nitutumbwa tutanu natuyeji ninji neluki nyijimu yeyi nichiwukweti izhina jakwila nawu wahanja komana wafwa,204.95578
45.usfm,,,v 14 heliliyi pawulu ninji akwati kuhosha galiyo hakuyila ayujeya ninji enu ayujeya iyi nsang’u neyi yajing’i yakwila chatama hela yakubazhama naji kwitezha tuhu kunkabisha kujenu,204.92348
59.usfm,,,v 16 mulong’a chanahoshiyi jehi ninji tiyenu chitiyang’enu chinakatiyang’ana nawu hakamana mafuku owu jimu mwaneliyi mwanta ninji nakasha nshimbi zhami muyitong’ozhoka yawu nakazhisoneka munyichima yawu,204.85226
44.usfm,,,v 19 yesu neluki jehi chakukenga kumwihulawu hakuyila ninji muji nakujihuzhola nsangu yamazu inahoshi nami mukuhita kampinzhi kanti himukunmonaku mwakahita kampinzhi kakwawu kanti mwakanmona chalumbuluka tahinji,204.6694
67.usfm,,,v 1 hinukumona kangelu wangovu mukwawu hakusuluka kwiwulu navwali ivu nikansulungunja kaji kumutu winji kumesu inji kuji neyi itangwa ninyenju yinji yiji neyi yishimi yakesi,204.63788
67.usfm,,,v 8 kumuchiji wazebuluni alamikiluku makombakazhi ikumi nayeji 12000 kumuchiji wayosefu alamikiluku makombakazhi ikumi nayeji 12000 kumuchiji wabenzhamini alamikiluku makombakazhi ikumi nayeji12000,204.57257
43.usfm,,,v 25 mwalala nukuyilezha nami hanyaka yajingiyi elizha hákwatiluwu nvula nyaka yisatu natukwezhi tutanu nakamu háholokeli nzala yeneni mwitunga jezhima muisarela mwajingi ambanja amfwila amavulu,204.4842
45.usfm,,,v 18 kufumisha henaha heliluwu yumiyi pawulu hakulabilaku mafuku amakwawu amavulu nkumininaku hakushalisha anakwinji hakuya kusiliya muwatu wuji nawaplisila naakwila watewula jehi mutu winji mukenikili mulong’a wajing’i nansang’u yajikaniniyi,204.2478
42.usfm,,,v 22 mwana ka yomweni helodiya wamumbanda chengililiyi nakuhangana hakumutiyisha helodi kuwaha hamu nanowu ashakaminiyi nawu nakujya mwanta hakumwila owu changajima wamumbanda ninji nlombi yuma yezhimayiwunakengi nukukwinka,204.1615
59.usfm,,,v 2 nakutalisha mesu kuji yesu jiyi mukwakubusa jiyi mukwakuwanisha kukuhwelela kwetu yena hansang’u yamuzang’alu wamushililuwu kumesu inji hakuumikila kulusu hakujiwula nsonyi nashakami kuchikasa chachijiilu chetanja janzambi jawanta tentaa,203.93765
41.usfm,,,v 18 chahoshelaŋayi nawu yumiyi kutala hikukwinza nyuuli wumu hakujifukula kudi yena ninji mwanami wamumbanda nafwi jehi katatakichi hela chochu inzaku wumunaingiki chikasa cheyi wukuhanda,203.89664
47.usfm,,,v 36 neyi haji iyala natong’ozhoki ninji haji nakumwila chachiwahi muzhiki winji anatonjiyuku mulong’a mumbanja hakuswezha kukula namoni ninji hichinateluku akumini jakwila mwakeng’ayi ajisumbuli tuhu haneli nshijuku,203.85901
67.usfm,,,v 13 hinukutiya izu kwiwulu ninji sonekaku neyi kufumisha kulelu afu akufwa muji mwanta anakooleki spilitu ninji mwamweni kulonja akanooki kukabakana kwawu kunamani jehi nyijimu yawu yakayilonjela,203.79184
62.usfm,,,v 17 mulong’a watambwili kuji nzambi tata mpuhu nilubanzhi lwakulema henzhili kuji yena izu jafumini mulubanzhi lwakulema kwabajika jelili ninji jiyi mwanami nakeng’a natiyang’a kuwaha nankashi muji yena,203.69987
49.usfm,,,v 17 mulonga chisemwa chaheseki chafwilanga yabula kukengayi spiritu nispiritu nawa wafwilanga yábula kukenga chisemwa chaheseki mulonga wena chabula kutiyanganawu wumu namukwawu alonja kuyikangesha kwila yuma yimwakenganga kwila,203.62543
44.usfm,,,v 15 wena hiyakubijika nawu waaji waaji mupopelenu hakulusu pilatu hakuyila ninji nipopeli mwanta wenu hakulusu akulumpi zhawatuplistu hiyakumwakula nawu mwanta wetu kesali hohu hitukweti mwanta wachenguku,203.44075
45.usfm,,,v 28 kaplistu muneni hakuyila ninji twayilezheli chakola netu bayi mutang’isha mwizhinijuku tiyenu ntahi muyelusalema mwezhima mwawanina jehi kutang’isha kwenu hohu munatong’ozhoki nenu mutwinki mulong’a wamashi aniwu muntu,203.30219
53.usfm,,,v 5 hashikili nsangu yayiwahi kujenu yitwashimwinetu hiyajingi yamazu tuhuku ilanga yajingi nimungovu nawa nimuji spilitu wazhila nimwalumbuluka chikupu mulonga muneluki chitwashakamini mukachi kenu chitwajingi nenu,202.76718
62.usfm,,,v 1 ami shimona petulu njungu nikapostolu kayesu kristu nidi nakuyisonekela mukanja enu munatambuli kukuhwelela kwalema wuseya kwokumu naniku kutunatambuletu nawa mukulonga kwanzambi yetu nikwachamwinu yesu klistu,202.7081
67.usfm,,,v 17 nispilitu ninsumbuki hiyakwila nawu inzanga muntu wukutiya niyena eli ninji inzanga muntu wuji nampwila enzi yowu wukukenga kutambula atambuli menzhi awumi chakaji kulanja,202.28613
59.usfm,,,v 11 ichi jinu neyi kulong’a chikupu kwenzhili nawuplistu wawalevi mulong’a jimu mwatambwililuwu antu nshimbi kwaji kumwekenaji kaplistu mukwawu wamwaya wuplistu wamelekizejeki bayi wakumuchiji waalonuku,202.28397
44.usfm,,,v 16 jichi afwalisewu amakwawu hiyakwila nawu iwu muntu hafuma kuji nzambuku mulonga hazhilikanga sabataku ilanga amakwawu nawu mukwanshiji wukutwesha ngahi kwila yinzhikizhilu yiji neyi iyi henohu ajambula nikujambula,202.05582
41.usfm,,,v 19 mwana kamuntu wenzhili nakuja nikunwa ni kuhosha nawu tala talenu muntu wafwa waswezha kunwa walwa ibwambu jawansonskeshi nawkwanshiji maana nayingi namijimu yinji,202.02214
44.usfm,,,v 17 yowu spilitu wawalala abulanga kutwesha kutambulawu kuji antu ampata yamunu mwishina mulonga abulanga kumumona hela kumwiluka hiyamwilukaku ilanga enu mwamwiluka mulonga washakama nanenu wakekala mujenu,202.02104
49.usfm,,,v 6 hakwila wenawa antu ajingi atiyakana nawu alema hela alema hinayishili kwami kumuchimaku nzambi haakamanga antu kumesuku nami wenawa antu ajingi atiyakana hiyanshililuku nsangu yikwawuku,201.57526
54.usfm,,,v 13 enu anakwetu akeng’awu kuji mwanta tunatiyi kuwaha kumusakilila nzambi hajenu mafuku ezhima mulong’a ayitonjeli kuji nzambi hatachi kulonja mutambuli wamwinu mukuzhila kwakuyizhilika kuji spilitu nimukukuhwelela walala,201.48973
59.usfm,,,v 21 ayiwahishi chikupu munyijimu yayiwahi yezhima mwili muchima winji akalakali mujenu yuma yikumutiyisha kuwaha kuyimona muji yesu klistu lubanzhi lwakulema lwikali kuji yena hayanyaka nanyaka amena,201.46541
67.usfm,,,v 12 jichi enu mawulu zangalalenu ninenu mwashakamamu oyu yihungu yakamona iseki nakalungalwizhi mulonga jiyabolu nayisulukili wuji nanjombu yayeni chanelukiyi ninji kunashali jehi mpinzhi yinji yantesha hohu,201.36784
48.usfm,,,v 11 neli jehi chisupi yenu munansang’umuni mutenowu enu aweni yenu mwaji kuntena nenu nateli mulong’a hinekala munyima yawapostolu aswezha kulema hela hantuku hela nimuntu wamukunkulwayi,201.28012
67.usfm,,,v 2 hinukumona kangelu mukwawu hakukanjama nakufuma kwatuntukilanga itangwa wuji nachilamiki chanzambi wamumi hakubijika owu angelu awana énkeluwu mujimu wakukisangana iseki nikalungalwizhi nezu jatiyakana,201.27551
45.usfm,,,v 5 hela kaplistu muneni hichinsahu wukushimuna tuhu niakulumpi ezhima wowu anyinkeli nyikanja yakuji akwetu ayujeya kulonja nakayi mulwenju lwakujamakasa nakayileti akwakukuhwelela munyonzhi kuyelusalema kulonja akayibabeshi,201.1764
51.usfm,,,v 8 mwamweni nafuukulanga yuma yezhima nami yakuzhimbangesha hohu nanochu chaswezha kuwaha kumwiluka klistu yesu mwanta wami haji yena nazhimbangeshi yuma yezhima ninochu nayifuukulanga nami hiwuzonju hohu kulonja niheti klistu,201.08987
67.usfm,,,v 5 chalamwiniyi chilamiki chamuchisatu hinukutiya mumi wamuchisatu hakwila ninji inzanga nami nitali hinukumona kawalu keyila mukwakwenjelahu nasenji chesekelu muchikasa chinji,200.97696
43.usfm,,,v 1 chanashakamiyi kesari tiberusi muwanta nyaka ikumi nayitanu 15 hajingiyi pontusi pilatu nyuuli yamuyujeya hajingiyi heroji mwanta wakungaliliya manakwinji fwilipu mwanta wakumpata yakuitureya natarakonita nilisaniyasi mwanta wakuabileni,200.86008
43.usfm,,,v 24 hakubilela ninji tata abarahama antiyili luwi atemeshi lazaru atumpiki insa yamunu winji mumenzhi enzi awunjishi ijimi jami ami niji nakumona yihungu mumuzuzu iwu,200.71431
63.usfm,,,v 3 niaspilitu ezhima abulang’a kwitezha yesu hiyakuji nzambuku kubula kwitezha iku hispilitu yamukwankunyi naklistu imwatiyili nawu yikwinza nochu katataka yinekali jehi mumpata yamunu mwishina,200.63226
48.usfm,,,v 4 mudi wena satana nzambi yampata yamakonu naputishi mesu ayitong’ozhoka yawantu abula kukuhwelela kulonda mwaana wansang’u yayiwahi yalubanzhi lwakulema kwaklistu chimfwana chanzambi wubuli kuyitong’ekela,200.58832
67.usfm,,,v 11 hiyakuyinka wezhima wawu hamuntu hamuntu nyinkukumba yitooka hiyakuyilezha nawu nookenuhu kampinzhi kanti kakwawu ninichi chakamanishawu kuzhaha akwenu angamba nianakwenu neyi chayizhahiluwu enu nawa,200.4797
44.usfm,,,v 36 yesu hakwakula ninji wanta wami hiwampata yamunu mwishinaku neyi wanta wami wajingi wampata yamunu mwishina ambungami aji kulwa kulonja abuli kunlubula kuji ayujeya wanta wami hiwamunuku,200.4006
61.usfm,,,v 7 mwomumu ninenu amayala shakamenu nawang’ojizhenu mwaya maana nakulemesha mumbanja nenu jiyi wakuminamu ng’ovu nanochu chimunekali akwakuswanina hamu luwi lwawumi kulonja mubuli kukang’esha kulombela kwenu,200.10689
61.usfm,,,v 5 mwomumu ninenu akwenzi ovwahilenu akulumpi eng’ang’i wezhima wenu jikumbakeshenu kujizoza kulonja mukalakeli akwenu mulong’a nzambi wajikang’ang’a nawakwakujinka wanta hakwila akwakujizoza wayinkang’a luwi,200.00778
59.usfm,,,v 7 hakutena cheng’i ifuku jimu muji javiji henohu munahiti jehi nyaka ninji lelu mwomwanahoshiyi jehi ninji lelu neyi mukutiya izu jinji bayi muchinchikisha nyichima yenuku,199.9955
41.usfm,,,v 37 eyi yerusalema yerusalema wazhahanga atuprofwetu waasaŋa malola antu akutemeshelangawu o mapampa kuvula inakengeli kukungwija anyaneyi neyi chakungwijaŋayi chaadi anyaninji mumpuula zhinji enu kwenu kwonti kwenu,199.79875
41.usfm,,,v 2 kutala hiyakumuletela muntu wakata kalepa nakami hakajiji yesu chanamoniyi kukuhwelela kwawu hakumwila owu wakata kalepa nindi eyi mwanami tiyaku kuwaha anakwanakeni nyiloŋa yeyi,199.76903
67.usfm,,,v 11 wishi wayihungu yawu hiwukukakumukanga hayanyaka nanyaka awa akajifukula kuji owu kanyama nikunkishi yinji nakutambula mufunja wezhina jinji hiyakamona kunooka hela mwaana hela wufukuku,199.75299
67.usfm,,,v 11 hinukwila nikumona nikutiya izu jawangelu amavulu anyengumuka itanja jawanta niamomi niakulumpi kuyichinja makombakazhi ikumi mapampa makombakazhi ikumi nimakombakazhi amakombakazhi akaji kuchinjewa,199.73392
53.usfm,,,v 23 yomweni nzambi wakuwunja ayizhilikanga chikupu nispilitu yenu nimuchima wenu nimuzhimba wenu ayihembi yamukuma yiikali yakaji hakuyinkela mulonga hakenzayi mwanta wetu yesu klistu,199.70201
67.usfm,,,v 1 chimwekeshu chayesu klistu chamumwekesheluwu kuji nzambi kulonja alezhi ambunginji yuma yikukenga kumwekana mumafuku akaji kuvula watemesheli kangelu kinji nakuyishimuna kuji kambunginji yowanu,199.57016
46.usfm,,,v 14 ilang’a jinu kufumisha kuji ajama njoo nikuji mosi kufwa kwelili mwanta wawantu ezhima hela abulili kuputola neyi chaputoleliyi ajama chifwikizha chanowu eliluwu nawu wakenza,199.46597
43.usfm,,,v 12 chajingiyi mumukala weneni wumu kutala iyala wumu wazemoka jehi namusongu wambumba yenowu chanamumoniyi yesu hakujinata chamesu heseki hakumulembelela ninji mwanta neyi wunetezhi wukutwesha kuntookesha,199.35107
43.usfm,,,v 16 yowanu hakuyakula wezhima wawu ninji chalala ami nayizhimikanga mumenzhi ilanga kuji nakwinza wambajika ngovu muya wankwabilu zhinji ami kutela kuwukasununa nehi jiyi wakayizhimika muji spiritu wazhila ninakesi,199.30148
44.usfm,,,v 23 ilanga mpinzhi yikwinza enga yashika jehi yakwila akwakujifukula alala akajifukula kuji tata muspilitu nimuwalala mulonga antu ajochu jiwu aji nakukengakengayi tata kujifukula kuji yena,199.20847
67.usfm,,,v 4 owu akulumpi makumi ayeji nawana 24 ninowu amomi awana hiyakujinata chamesu heseki hiyakujifukula kuji nzambi washakamanga hetanja jawanta nawu amena hamekenu mwanta,199.09875
67.usfm,,,v 20 hela chochu nakumoni nami wuji namulonga wunamwitezhi owu mumbanja yezebeli wajitenanga ninji nikaplofwetu hakutangisha nakujimba ambungami akongi wuzhila ajyi niyuma yanapeshuwu nachu ankishi,198.90735
67.usfm,,,v 1 hinukumona chalamwiniyi mwana kamukoku chilamiki chimu chanoyu yilamiki yitanu nayiyeji hinukutiya mumi wumu wahaji amomi awana hakwila nezu jakujijima ninji inzanga,198.35544
46.usfm,,,v 15 amwekeshang’a nachu nyijimu yanshimbi zhakusoneka jehi munyichima yawu chinlezhi chawu chamuchima hichikwikala chinsahu niyitong’ozhoka yawu hiyikuya ninimu ninimu hekwawu kuyitanyisha hekwawu kuyiying’isha,198.20502
67.usfm,,,v 9 hakungila ninji nehi lekaku ami nimukwenu njungu neyi ninjungu kwami neyi eyi hamu nawanakwetu atuplofwetu ninawa ahembanga mazu amukanjiwu jifukuli kuji nzambi,198.07324
67.usfm,,,v 5 jichi anukaku chiwajingi wubalumuki mumuchima wili nyijimu yiwelilanga hatachi neyi nehi neyi wukubula kubalumuka mumuchima nukwinza kujeyi nakufumisha wimenu wenongu jeyi hiwuji,197.9815
42.usfm,,,v 29 yesu ninji nukuyilalezha chalala nami hikuji muntu nashiyi itala hela anakwinji hela ahelajiji hela mama yinji hela tata yinji hela anyana hela maha kukola ami ninsangu yayiwahi,197.97752
43.usfm,,,v 26 hakuyila ninji muntu wukwinza kujami chakaji kuhela tata yinji nimama yinji ningojinji nianyaninji nianakwinji niahelinji enga hela wumi winji yomweni hakutwesha kwikala kambanzhi kamuku,197.97395
48.usfm,,,v 20 mulong’a hela yikaninu yanzambi yaswezha kuvula mudi yesu diyi eng’a mudi yena dimu mwekala amena kulonda kudi nzambi kwikali lubanzhi lwakulema hansang’u yetwetu,197.94408
56.usfm,,,v 9 watwamwinini watutambikili nakutambika kwazhila bayi chakunyijimu yetuku ilanga mwaya kufuukula kwinji kwatufuukwililiyi niluwi lwatutiyililiyi muji klistu yesu henohu nyaka yamunyima yezhima yichiji kanja,197.9251
45.usfm,,,v 36 mulong’a mafuku ajing’uku teyujasa wanyamukili nakujisama ninji nalema yena hakujibomba nawamayala amakwawu kwizhi nkulakazhi zhiwana 400 amuzhahili niantu ezhima amwovwahilili ayipalang’esheli akang’anya nipukwa,197.91489
63.usfm,,,v 19 afumini mukachi ketu ilang’a hiyajing’i ayetuku neyi ajing’i ayetu mutenowu tuji nawu nihanu ilang’a chafuminuwu chinalonji kuyimwekesha nawu wezhima wawu hiyajing’i ayetuku,197.89386
41.usfm,,,v 41 muntu wukutambula kaprofwetu hansau yejina dakaprofwetu wakatambula wulooku wakaprofwetu wúkutambula muntu walonga hansangu yejina damuntu walonga wakatambula wulooku wamuntu walonga,197.811
67.usfm,,,v 27 himwakengila mwoku hela chuma nichimu chazhilola hela muntu welanga chishimashima hela kutwambaku chinga wowu asonekawu jehi mumukanja wawumi wamwana kamukoku hohu,197.73448
49.usfm,,,v 28 hikukutwesha kwikala chengi kayujeya hela kagrikuku hikukutwesha kwikala chengi njungu hela hinjunguku hikukutwesha kwikala chengi iyala hela mumbanjaku wezhima wenu munekali wumu muji kristu yesu,197.72546
54.usfm,,,v 6 ichi jinu enu anakwetu tukuyilezha mwizhina jamwanta wetu yesu klistu netu ambukenu kuji anakwenu ezhima enjang’a chakuluwang’esha abulang’a kwenja mwaya nzhila yimwatambwili kujetu,197.6128
67.usfm,,,v 7 wumu wawenowu amomi awana hakuyinka owu angelu atanu nayeji yenga yawulu yakunama yitanu nayiyeji yenzala njombu yanzambi wahanjanga hayanyaka nanyaka,197.54004
